REDWING LABS

REDWING LABS

Period: 64, 0, -24.951648

Period: 32, 0, -24.911355

Period: 16, 0, -24.846886

PWM: 121, 0, 8.000000

6

PWM: 122, 0, 8.000000

6

PWM: 123, 1, -24.798534


PWM: 124, 2, -21.325275


PWM: 125, 3, 8.000000



Payload Soft landed:@Current: -0.042491

PWM: 48, 627, -0.171430

nt: -0.042491

Payload Soft landed:@Current: -0.171430

PWM: 47, 627, -0.123076

nt: -0.171430

Payload Soft landed:@Current: -0.123076

PWM: 46, 627, -0.171430

nt: -0.123076

Payload Soft landed:@Current: -0.171430

PWM: 45, 627, -0.211723

nt: -0.171430

Payload Soft landed:@Current: -0.211723

PWM: 44, 627, -0.090842

nt: -0.211723

Payload Soft landed:@Current: -0.090842

PWM: 43, 627, -0.147252

nt: -0.090842

Payload Soft landed:@Current: -0.147252

PWM: 42, 627, -0.155311

nt: -0.147252

Payload Soft landed:@Current: -0.155311

PWM: 41, 627, -0.195606

nt: -0.155311

Payload Soft landed:@Current: -0.195606

PWM: 40, 627, -0.203664

nt: -0.195606

Payload Soft landed:@Current: -0.203664

PWM: 39, 627, -0.219781

nt: -0.203664

Payload Soft landed:@Current: -0.219781

PWM: 38, 627, -0.171430

nt: -0.219781

Payload Soft landed:@Current: -0.171430

PWM: 37, 627, -0.252016

nt: -0.171430

Payload Soft landed:@Current: -0.252016

PWM: 36, 627, -0.211723

nt: -0.252016

Payload Soft landed:@Current: -0.211723

PWM: 35, 627, -0.252016

nt: -0.211723

Payload Soft landed:@Current: -0.252016

PWM: 34, 627, -0.058608

nt: -0.252016

Payload Soft landed:@Current: -0.058608

PWM: 33, 627, -0.155311

nt: -0.058608

Payload Soft landed:@Current: -0.155311

PWM: 32, 627, -0.139194

nt: -0.155311

Payload Soft landed:@Current: -0.139194

PWM: 31, 627, -0.171430

nt: -0.139194

